i,birth,death,dim,cavity,death_nodes
1273,2026,2100,1,Cell membrane;Cystic fibrosis transmembrane conductance regulator,
1274,2026,2100,1,Metabolic pathway;Lipid anchored protein,
1275,2026,2100,1,Ethanol;Mu opioid receptor,
1276,2026,2100,1,Apoptosis;Lipid anchored protein,
1277,2026,2100,1,Covalent bond;Lipid anchored protein,
1278,2026,2100,1,Ph;Sodium-hydrogen antiporter,
1279,2026,2100,1,Lysozyme;Structural domain,
1280,2026,2100,1,Aliphatic compound;Lipid anchored protein,
1281,2026,2100,1,Primary structure;Peptide initiation factor,
1282,2026,2100,1,Primary structure;Peptide termination factor,
1283,2026,2100,1,Mole (unit);Protein nuclear magnetic resonance spectroscopy,
1284,2026,2100,1,Beta-2 adrenergic receptor;Delta opioid receptor,
1285,2026,2100,1,Hydrophobic;Mucin,
1286,2026,2100,1,Ether;Peptide initiation factor,
1287,2026,2100,1,Ether;Peptide termination factor,
1288,2026,2100,1,Olfaction;List of biology topics,
1289,2026,2100,1,Buffer solution;Protein nuclear magnetic resonance spectroscopy,
1290,2026,2100,1,Membrane protein;Monosaccharide transport protein,
1291,2026,2100,1,Membrane protein;Sodium-hydrogen antiporter,
1292,2026,2100,1,Drosophila melanogaster;Structural domain,
1293,2026,2100,1,Chemical biology;Protein nuclear magnetic resonance spectroscopy,
1294,2026,2100,1,Vestibular system;List of biology topics,
1295,2026,2100,1,Protein nuclear magnetic resonance spectroscopy;Neurokinin A,
1296,2026,2100,1,Protein nuclear magnetic resonance spectroscopy;Chemical conformation,
1297,2026,2100,1,Hydrolytic enzyme;Lipid anchored protein,
1298,2026,2100,1,3' end;Peptide termination factor,
1299,2026,2100,1,Outline of biochemical techniques;List of biology topics,
1300,2027,2100,1,Glucose;Membrane glycoprotein,
1301,2027,2100,1,Cytosol;Membrane glycoprotein,
1302,2027,2100,1,Apoptosis;Nef gene product,
1303,2027,2100,1,Covalent bond;Membrane glycoprotein,
1304,2027,2100,1,Gtpase;Nef gene product,
1305,2027,2100,1,Mucin;Membrane glycoprotein,
1306,1600,2100,2,Cell (biology);Cell biology;Microscope,
1307,1700,2025,2,Fungi;Metabolism;Bacteria;Evolution;Biochemistry;Life,Microfilament protein
1308,1700,1735,2,Fungi;Biochemistry;Cell biology;Evolution;Physiology;Life,Biology
1309,1700,2100,2,Carbon;Mole (unit);Catalyst,
1310,1772,2100,2,Oxygen;Photosynthesis;Light reactions,
1311,1800,2100,2,Electron;Carbon;Atomic number,
1312,1800,2002,2,Genetics;Microbe;Fungi;Biology;Cell (biology);Bacteria;Evolution;Life,Organism
1313,1800,2100,2,Amino acid;Antibiotic;Microbe,
1314,1800,2100,2,Metabolism;Lipid;Virus (biology),
1315,1800,2100,2,Microbiology;Virus (biology);Virology,
1316,1804,2100,2,Cell nucleus;Cell (biology);Cell biology,
1317,1811,2100,2,Electron;Electronegativity;Chemical property,
1318,1822,2002,2,Microbe;Biology;Bacteria;Evolution;Immune system;Life;Mutation,Organism
1319,1823,2020,2,Hydrogenation;Chemical element;Hydrogen;Carbon;Atom;Oxygen;Catalyst;Chemical reaction,Oxidation
1320,1832,2100,2,Carbon;Polymer;Organic chemistry,
1321,1832,2100,2,Carbon;Polymer;Catalyst,
1322,1833,2004,2,Microbe;Fungi;Biology;Cell nucleus;Plasma membrane;Enzyme;Cell (biology);Metabolism;Amino acid;Bacteria;Evolution;Cell membrane;Organelle;Biochemistry;Life,Archaea
1323,1833,2100,2,Enzyme;Immune system;Virus (biology),
1324,1838,2100,2,Fungi;Protein;Photosynthesis,
1325,1838,2002,2,Gene;Fungi;Biology;Cell nucleus;Protein;Bacteria;Evolution;Biochemistry;Life;Plant protein,Organism
1326,1838,1869,2,Gene;Microbe;Biology;Protein;Amino acid;Biochemistry;Life;Mutation,Dna
1327,1838,2100,2,Protein;Oxygen;Photosynthesis,
1328,1838,2100,2,Protein;Cell membrane;Protozoan proteins,
1329,1838,1869,2,Gene;Cell nucleus;Protein;Cell (biology);Amino acid;Biochemistry;Life;Plant protein,Nucleic acid
1330,1838,2100,2,Lipid;Cell membrane;Plant protein,
1331,1839,2100,2,Polymer;Ribosome;Plant protein,
1332,1839,2100,2,Organic compound;Carboxylic acid;Fermentation (biochemistry),
1333,1840,2025,2,Gene;Microbe;Biology;Fungi;Cell nucleus;Protein;Mitochondrion;Amino acid;Bacteria;Evolution;Biochemistry;Life;Plant protein,Microfilament protein
1334,1842,2100,2,Biochemistry;Stereochemistry;Plant protein,
1335,1842,2100,2,Chirality (chemistry);Stereochemistry;Plant protein,
1336,1845,2100,2,Antibody;Cell membrane;Microbe,
1337,1845,2100,2,Antibody;Cell membrane;Plant protein,
1338,1845,2100,2,T cell;Immunoglobulin;B cell,
1339,1845,2100,2,T cell;B cell;Gamma-chain immunoglobulin,
1340,1845,2100,2,T cell;B cell;Mu-chain immunoglobulin,
1341,1863,2100,2,Lipid;Cell membrane;Cytoplasm,
1342,1869,2100,2,Cell nucleus;Dna;Cytoplasm,
1343,1869,2100,2,Dna;Protein;Amino acid,
1344,1869,2004,2,Cell nucleus;Protein;Enzyme;Cell (biology);Dna;Bacteria;Cell membrane;Plant protein,Archaea
1345,1869,2100,2,Dna;Carbon;Polymer,
1346,1869,2100,2,Dna;Carbon;Virus (biology),
1347,1869,2100,2,Dna;Aromatic compound;Heterocyclic compound,
1348,1869,2100,2,Nucleic acid;Oxygen;Plant protein,
1349,1869,2100,2,Metabolism;Insulin;Plant protein,
1350,1870,2100,2,Dna;Macromolecule;Polymer,
1351,1879,2100,2,Chirality (chemistry);Phenylalanine;Aromatic compound,
1352,1897,2100,2,Metabolism;Lipid;Rough ER,
1353,1897,2100,2,Metabolism;Lipid;Smooth ER,
1354,1897,2100,2,Metabolism;Endoplasmic reticulum;Virus (biology),
1355,1897,2100,2,Metabolism;Endoplasmic reticulum;Plant protein,
1356,1897,2100,2,Lipid;Cytoplasm;Cis face,
1357,1897,2100,2,Lipid;Endoplasmic reticulum;Cis face,
1358,1897,2100,2,Ribosome;Endoplasmic reticulum;Amino acid sequence,
1359,1900,2100,2,Protein;Cofactor (biochemistry);Biochemistry,
1360,1900,2100,2,Protein;Oxygen;Coenzyme,
1361,1900,2100,2,Cofactor (biochemistry);Biochemistry;Plant protein,
1362,1900,2100,2,Hydrogen;Coenzyme;Thiamin,
1363,1901,1903,2,Cell nucleus;Protein;Cell (biology);Prokaryote;Bacteria;Cell membrane,Cytoskeletal protein
1364,1901,1905,2,Fungi;Mitochondrion;Amino acid;Prokaryote;Bacteria;Thiamin,Eukaryote
1365,1901,2100,2,Protein folding;Ribosome;Plant protein,
1366,1905,2100,2,Eukaryote;Amino acid;Rough ER,
1367,1905,2100,2,Eukaryote;Amino acid;Smooth ER,
1368,1906,2100,2,Protein;Coenzyme;Phosphorylation,
1369,1906,2100,2,Protein;Phosphorylation;Cis face,
1370,1906,2100,2,Enzyme;Phosphorylation;Oxidative phosphorylation,
1371,1906,2100,2,Enzyme;Oxidative phosphorylation;Fermentation (biochemistry),
1372,1906,2100,2,Lipid;Phosphorylation;Cis face,
1373,1908,2100,2,Immune system;Immunology;Gamma-chain immunoglobulin,
1374,1908,2100,2,Immune system;Immunology;Virus (biology),
1375,1908,2100,2,Immune system;Immunology;Mu-chain immunoglobulin,
1376,1908,2100,2,Biotechnology;Immunology;Gamma-chain immunoglobulin,
1377,1908,2100,2,Biotechnology;Immunology;Virus (biology),
1378,1908,2100,2,Biotechnology;Immunology;Mu-chain immunoglobulin,
1379,1909,2100,2,Electron;Atomic nucleus;Atomic radius,
1380,1912,2100,2,Hydrogen bond;Dna;Nitrogen,
1381,1912,1916,2,Chemical bond;Hydrogen bond;Electronegativity;Atom;Molecule;Hydrogen,Covalent bond
1382,1913,2100,2,Alpha helix;Amino acid;Plant protein,
1383,1916,2100,2,Hydrogen bond;Dna;Covalent bond,
1384,1916,2100,2,Dna;Carbon;Covalent bond,
1385,1916,2100,2,Dna;Covalent bond;Aromatic compound,
1386,1917,2100,2,Carbon;Covalent bond;Functional group,
1387,1917,2100,2,Carbon;Functional group;Oxidation number,
1388,1919,2100,2,Enzyme;Glutamate;Ph,
1389,1925,2100,2,Cell (biology);Phospholipid bilayer;Transformation (genetics),
1390,1925,2100,2,Antibody;Immune system;Phospholipid bilayer,
1391,1925,2024,2,Phospholipid bilayer;Protein;Plasma membrane;Prokaryote;Cell membrane;Lipid bilayer;Phospholipid,Biological membrane
1392,1925,2100,2,Lipid;Endoplasmic reticulum;Phospholipid bilayer,
1393,1925,2100,2,Ph;Phospholipid bilayer;Micelle,
1394,1927,2100,2,Chemical reaction;Redox;Catalyst,
1395,1927,2100,2,Electron;Aromatic compound;Computational chemistry,
1396,1927,2100,2,Electron;Redox;Cyclic electron flow,
1397,1927,2020,2,Protein;Cyclic electron flow;Photosynthesis;Electron;Molecule;Redox;Oxygen;Light reactions,Electron transport chain
1398,1927,2100,2,Glucose;Redox;Cell membrane transport,
1399,1927,2100,2,Hydrogen;Coenzyme;Redox,
1400,1927,2100,2,Hydrogen;Fermentation (biochemistry);Redox,
1401,1927,2020,2,Photosynthesis;Cyclic electron flow;Electron;Redox;Light reactions;Photophosphorylation,Electron transport chain
1402,1927,2100,2,Ligand;Redox;Oxidation number,
1403,1927,2100,2,Redox;Phosphotyrosine;Thyroxine,
1404,1929,2100,2,Cell (biology);Adenosine triphosphate;Phospholipid bilayer,
1405,1929,1930,2,Ribose;Protein;Nucleic acid;Adenosine triphosphate;Metabolism;Dna;Biochemistry,Nucleotide
1406,1929,2100,2,Metabolism;Adenosine triphosphate;Thiamin,
1407,1929,2100,2,Deoxyribose;Sugar;Thiamin,
1408,1929,2100,2,Coenzyme;Adenosine triphosphate;Glycolysis,
1409,1929,2100,2,Adenosine triphosphate;Nitrogen;Thiamin,
1410,1929,2100,2,Adenosine triphosphate;Glycolysis;Oxidative phosphorylation,
1411,1929,2100,2,Adenosine triphosphate;Glycolysis;Fermentation (biochemistry),
1412,1929,2100,2,Adenosine triphosphate;Photosynthesis;Cell membrane transport,
1413,1929,2100,2,Adenosine triphosphate;Mitochondrion;Fermentation (biochemistry),
1414,1929,2100,2,Adenosine triphosphate;Phospholipid bilayer;Cell membrane transport,
1415,1930,2100,2,Amino acid;Beta sheet;Plant protein,
1416,1930,2100,2,Oxygen;Photosynthesis;Chloroplast,
1417,1930,2100,2,Adenosine triphosphate;Photosynthesis;Chloroplast,
1418,1930,2100,2,Molecular biology;Microbe;Biotechnology,
1419,1930,2100,2,Molecular biology;Biotechnology;Virus (biology),
1420,1931,2100,2,Coenzyme;Glycolysis;Alcoholic fermentation,
1421,1931,2100,2,Coenzyme;Adenosine;Functional group,
1422,1931,2100,2,Adenosine triphosphate;Adenosine diphosphate;Alcoholic fermentation,
1423,1931,2100,2,Ethanol;Alcoholic fermentation;Yeast,
1424,1932,2100,2,Electron;Aromatic compound;Molecular orbital,
1425,1932,2100,2,Cell membrane;Complement 3A;Complement membrane attack complex,
1426,1932,2100,2,Cell membrane;Complement membrane attack complex;Complement 5A,
1427,1932,2100,2,Cell membrane;Complement membrane attack complex;Gamma-chain immunoglobulin,
1428,1932,2100,2,Cell membrane;Complement membrane attack complex;Mu-chain immunoglobulin,
1429,1941,2100,2,Amino acid;Mutation;Ion channel gating,
1430,1941,2100,2,Lipid bilayer;Ph;Ion channel gating,
1431,1947,2100,2,Phosphorylation;Ion channel;Stimulatory gs G-protein,
1432,1951,2100,2,Genetic engineering;Insulin;Biotechnology,
1433,1951,2100,2,Genetic engineering;Insulin;Plant protein,
1434,1953,2100,2,Amino acid;Cell (biology);Adenovirus,
1435,1953,2100,2,Glucose;Acetyl CoA;Insulin,
1436,1953,2100,2,Adenosine triphosphate;Acetyl CoA;Glycolysis,
1437,1953,2100,2,Adenosine triphosphate;Acetyl CoA;Photosynthesis,
1438,1954,2100,2,Adenosine triphosphate;Glycolysis;Kinase,
1439,1954,2100,2,Lipid;Phosphorylation;Kinase,
1440,1954,2100,2,Leucine;Lysine;Amino acid sequence,
1441,1958,2100,2,Protein;Biomolecule;Oxygen,
1442,1958,2100,2,Protein;Biomolecule;Nitrogen,
1443,1958,2100,2,Biomolecule;Macromolecule;Plant protein,
1444,1958,2100,2,Biomolecule;Biochemistry;Organic compound,
1445,1959,2100,2,Biomolecule;Carbohydrate;Carbon,
1446,1959,2100,2,Biomolecule;Carbohydrate;Hydrogen,
1447,1959,2100,2,Metabolism;Carbohydrate;Biochemistry,
1448,1959,2100,2,Metabolism;Carbohydrate;Thyroxine,
1449,1959,2100,2,Carbohydrate;Carbon;Cellulose,
1450,1959,2100,2,Carbohydrate;Hydrogen;Coenzyme,
1451,1959,2100,2,Carbohydrate;Hydrogen;Photosynthesis,
1452,1959,2100,2,Carbohydrate;Oxygen;Deoxyribose,
1453,1959,2100,2,Carbohydrate;Deoxyribose;Sugar,
1454,1959,2100,2,Carbohydrate;Sugar;Microbe,
1455,1959,2100,2,Carbohydrate;Immune system;Phospholipid bilayer,
1456,1959,2100,2,Carbohydrate;Yeast;Microbe,
1457,1959,2100,2,Carbohydrate;Yeast;Fermentation (biochemistry),
1458,1959,2100,2,Carbohydrate;Yeast;Cis face,
1459,1959,2100,2,Carbohydrate;Yeast;Plant protein,
1460,1960,2100,2,Amino acid;Immunoglobulin;Receptor protein-tyrosine kinase,
1461,1960,2100,2,Biochemistry;Kinase;Receptor protein-tyrosine kinase,
1462,1966,2100,2,Adenosine triphosphate;Photosynthesis;C4 photosynthesis,
1463,1969,2100,2,Endoplasmic reticulum;Ion channel gating;Transient receptor potential,
1464,1969,2100,2,Synapse;Ion channel gating;Transient receptor potential,
1465,1970,2100,2,Immune system;Blood proteins;Immunoglobulin,
1466,1970,2100,2,Immune system;Blood proteins;Gamma-chain immunoglobulin,
1467,1970,2100,2,Immune system;Blood proteins;Mu-chain immunoglobulin,
1468,1971,2100,2,Peptide bond;Posttranslational modification;Plant protein,
1469,1971,2100,2,Enzyme;Acetyl CoA;Posttranslational modification,
1470,1971,2018,2,Protein;Enzyme;Amino acid;Dna;Posttranslational modification;Plant protein,Polypeptide
1471,1971,2100,2,Carbohydrate;Acetyl CoA;Posttranslational modification,
1472,1971,2100,2,Lipid;Phosphorylation;Posttranslational modification,
1473,1971,2020,2,Protein;Cell (biology);Second messenger;Cell membrane;Organelle;Ion channel gating,Transmembrane receptor
1474,1971,2100,2,Posttranslational modification;Amino acid sequence;Tyrosine,
1475,1971,2100,2,Protein structure prediction;Bioinformatics;Plant protein,
1476,1972,2018,2,Protein;Amino acid;Dna;Peptide bond;Peptide;Posttranslational modification;Plant protein,Polypeptide
1477,1972,2100,2,Peptide;Cofactor (biochemistry);Plant protein,
1478,1977,2100,2,Dna sequence;Homology (biology);Evolution,
1479,1977,2100,2,Dna sequence;Evolution;Medicine,
1480,1978,2100,2,Protein folding;Chaperone (protein);Plant protein,
1481,1978,2100,2,Cell (biology);In vivo;Tata box,
1482,1978,2100,2,Nucleotide;Consensus sequence;Tata box,
1483,1979,2100,2,Somatostatin;Octreotide;Somatropin,
1484,1991,2100,2,Acetyl CoA;Histone;Mitosis,
1485,1991,2100,2,Mitosis;Mutation;Microbe,
1486,1994,2100,2,Brca1;Chromosome;Meiosis,
1487,1995,2100,2,Amino acid;Biochemistry;Water,
1488,1995,2100,2,Hydrogen;Photosynthesis;Water,
1489,1996,2100,2,Chemical compound;Chemical reaction;Aromatic compound,
1490,1996,2100,2,Chemical compound;Amino acid;Organic compound,
1491,1996,2100,2,Chemical compound;Organic compound;Aromatic compound,
1492,1997,2100,2,Carbohydrate;Monosaccharide;Coenzyme,
1493,1997,2100,2,Aliphatic compound;Organic chemistry;Aromatic compound,
1494,1998,2100,2,Amino acid;Cell membrane transport;Concentration gradient,
1495,1998,2100,2,Hydrophobic;Hydrophilic;Phospholipid bilayer,
1496,2002,2026,2,Biology;Morphogenesis;Taxonomy (biology);Organism;Developmental biology;Homology (biology);Evolutionary developmental biology;Evolution,List of biology topics
1497,2002,2100,2,Organism;Eukaryote;Evolutionary developmental biology,
1498,2002,2100,2,Organism;Immune system;Immunology,
1499,2002,2100,2,Organism;Immunology;In vivo,
1500,2002,2100,2,Cell (biology);Mitosis;Metaphase,
1501,2003,2100,2,Cell (biology);Oxidative phosphorylation;Cellular respiration,
1502,2003,2100,2,Cell (biology);Immunoglobulin;Cloning,
1503,2003,2100,2,Cell (biology);Cloning;Gamma-chain immunoglobulin,
1504,2003,2100,2,Cell (biology);Cloning;Mu-chain immunoglobulin,
1505,2003,2100,2,Sugar;Alcoholic fermentation;Cellular respiration,
1506,2003,2100,2,Sugar;Cellular respiration;Fermentation (biochemistry),
1507,2003,2100,2,Immune system;Major histocompatibility complex;Recombinant interferon-gamma,
1508,2003,2100,2,Cell membrane;Cellular respiration;Cell membrane transport,
1509,2003,2100,2,Metabolic pathway;Glycolysis;Cytoplasm,
1510,2003,2100,2,Cellular respiration;Redox;Cell membrane transport,
1511,2003,2100,2,Biotechnology;Cloning;Gamma-chain immunoglobulin,
1512,2003,2100,2,Biotechnology;Cloning;Mu-chain immunoglobulin,
1513,2004,2100,2,Chemical reaction;Substrate (biochemistry);Catalyst,
1514,2004,2100,2,Archaea;Protein;Coenzyme,
1515,2004,2100,2,Archaea;Enzyme;Metabolic pathway,
1516,2004,2100,2,Macromolecule;Cytosol;Plasma membrane,
1517,2004,2025,2,Archaea;Cell nucleus;Protein;Enzyme;Cell (biology);Prokaryote;Dna;Cytosol,Microfilament protein
1518,2004,2100,2,Enzyme;Active site;Enzyme inhibitor,
1519,2004,2013,2,Fungi;Plasma membrane;Cell (biology);Metabolism;Bacteria;Endoplasmic reticulum;Organelle;Cytosol,Vesicle (biology)
1520,2004,2100,2,Metabolism;Cytosol;Rough ER,
1521,2004,2100,2,Metabolism;Cytosol;Smooth ER,
1522,2004,2100,2,Biochemistry;Substrate (biochemistry);Kinase,
1523,2005,2026,2,Meiosis;Eukaryote;Biology;Histone;Cell nucleus;Microbe;Fungi;Mitosis;Organism;Prokaryote;Dna;Chromosome;Brca1;Dna replication;Mutation,List of biology topics
1524,2005,2026,2,Meiosis;Archaea;Cell nucleus;Protein;Biology;Microbe;Mitosis;Organism;Cell (biology);Prokaryote;Dna;Chromosome;Dna replication;Interphase;Mutation,List of biology topics
1525,2006,2100,2,Fungi;Mitosis;Sexual reproduction,
1526,2006,2100,2,Mitosis;Embryo;Sexual reproduction,
1527,2006,2100,2,Chromatid;Chiasma (genetics);Chromosomal crossover,
1528,2007,2100,2,B cell;Immune cell;Virus (biology),
1529,2009,2100,2,Amino acid;Rna;Recombinant interferon-gamma,
1530,2009,2100,2,Rna;Lipid;Virus (biology),
1531,2010,2026,2,Biology;Carbohydrate;Cell nucleus;Organism;Developmental biology;Biomolecule;Dna;Bacteria;Biochemistry;Rna;Gene expression,List of biology topics
1532,2010,2100,2,Dna;Amino acid;Biopolymer,
1533,2010,2100,2,Dna;Polysaccharide;Biopolymer,
1534,2010,2100,2,Protein;Rna;Signal recognition particle,
1535,2010,2100,2,Protein;Signal recognition particle;Rough ER,
1536,2010,2100,2,Protein;Signal recognition particle;Smooth ER,
1537,2010,2100,2,Biomolecule;Carbohydrate;Biopolymer,
1538,2010,2100,2,Mutation;Genome;Multiresistance,
1539,2010,2100,2,Adenovirus;Genome;P53,
1540,2010,2100,2,Genome;Conserved sequence;Genomics,
1541,2010,2100,2,Genome;Chromosome;Multiresistance,
1542,2010,2100,2,Genome;Bacterial conjugation;Multiresistance,
1543,2011,2100,2,Gene;Protein;Chromatin,
1544,2011,2100,2,Gene;Actin;Tata box,
1545,2011,2100,2,Gene;Actin;Plant protein,
1546,2011,2025,2,Gene;Archaea;Cell nucleus;Protein;Cell (biology);Prokaryote;Bacteria;Dna sequence;Epigenetics;Gene expression,Microfilament protein
1547,2011,2100,2,Cell (biology);Embryo;Epigenetics,
1548,2011,2100,2,Actin;Immune system;Mutation,
1549,2011,2100,2,Actin;Polymer;Plant protein,
1550,2011,2100,2,Adenosine triphosphate;Photosynthesis;Atpase,
1551,2011,2100,2,Photosynthesis;Plasma membrane;Atpase,
1552,2011,2100,2,Mitosis;Meiosis;Supercoil,
1553,2011,2100,2,Genome;Chromosome;Proto-oncogene proteins c-bcl-2,
1554,2011,2100,2,Genetic recombination;Sexual reproduction;Muller's ratchet,
1555,2011,2100,2,Genetic recombination;Genetics;Muller's ratchet,
1556,2011,2100,2,Genetic recombination;Double helix;Supercoil,
1557,2012,2100,2,Mitosis;Epigenetics;Centromere,
1558,2012,2100,2,Plasma membrane;G protein-coupled receptor;Transient receptor potential,
1559,2013,2100,2,Gene;Myosin;Evolutionary tree,
1560,2013,2100,2,Enzyme;Receptor (biochemistry);Plant protein,
1561,2013,2100,2,Metabolism;Vesicle (biology);Rough ER,
1562,2013,2100,2,Metabolism;Vesicle (biology);Smooth ER,
1563,2013,2100,2,Biochemistry;Receptor (biochemistry);Plant protein,
1564,2013,2100,2,Vesicle (biology);Neurotransmitter;G protein,
1565,2013,2100,2,Vesicle (biology);Endoplasmic reticulum;Endomembrane system,
1566,2013,2100,2,Ampa receptor;Glutamic acid;Nervous system,
1567,2013,2100,2,Ampa receptor;Synapse;Nervous system,
1568,2013,2100,2,Neurotransmitter;G protein-coupled receptor;Receptor (biochemistry),
1569,2013,2100,2,Neurotransmitter;Receptor (biochemistry);Transport vesicle,
1570,2013,2100,2,Neurotransmitter;G protein;Transport vesicle,
1571,2013,2026,2,Cell nucleus;Protein;Mitosis;Organism;Mitotic spindle;Cell (biology);Chromosome;Dna;Centromere,List of biology topics
1572,2013,2100,2,Apoptosis;Phospholipid bilayer;Transport vesicle,
1573,2013,2100,2,Genome;Conserved sequence;Evolutionary tree,
1574,2013,2100,2,Genome;Bacterial conjugation;Replication origin,
1575,2013,2100,2,Genome;Dna virus;Replication origin,
1576,2013,2100,2,Homology (biology);Conserved sequence;Evolutionary tree,
1577,2013,2100,2,Homology (biology);Evolution;Evolutionary tree,
1578,2013,2100,2,Conserved sequence;Bioinformatics;Evolutionary tree,
1579,2014,2100,2,Amino acid;Isomer;Chemical formula,
1580,2014,2100,2,Amino acid;Chemical formula;Organic chemistry,
1581,2014,2100,2,Sugar;Chemical formula;Thiamin,
1582,2014,2100,2,Lipid;Cell membrane;Passive transport,
1583,2014,2100,2,Cell membrane;Cell membrane transport;Passive transport,
1584,2014,2100,2,Acetic acid;Chemical formula;Benzene,
1585,2014,2100,2,Chemical formula;Glycine;Pyridine,
1586,2014,2100,2,Active transport;Passive transport;Ion channel gating,
1587,2015,2100,2,Fungi;Protein;Prion,
1588,2015,2100,2,Protein;Cofactor (biochemistry);Prion,
1589,2015,2100,2,Enzyme;Toxin;Venom (poison),
1590,2015,2100,2,Chemical formula;Water;Soluble,
1591,2015,2100,2,Immunoglobulin;Memory B cell;Igg,
1592,2015,2100,2,Immunoglobulin;Toxin;Igg,
1593,2015,2100,2,Memory B cell;Igg;Gamma-chain immunoglobulin,
1594,2015,2100,2,Memory B cell;Igg;Mu-chain immunoglobulin,
1595,2015,2100,2,Toxin;Igg;Gamma-chain immunoglobulin,
1596,2015,2100,2,Toxin;Igg;Mu-chain immunoglobulin,
1597,2016,2100,2,Protein;Gamma-chain immunoglobulin;Helper T cell,
1598,2016,2100,2,Protein;Helper T cell;Mu-chain immunoglobulin,
1599,2016,2100,2,Cell (biology);Genetics;Chemistry basic topics,
1600,2016,2100,2,Antibody;Immune system;Helper T cell,
1601,2016,2100,2,Phosphorylation;Helper T cell;Recombinant interferon-gamma,
1602,2016,2100,2,Apoptosis;Gamma-chain immunoglobulin;Helper T cell,
1603,2016,2100,2,Apoptosis;Helper T cell;Mu-chain immunoglobulin,
1604,2017,2100,2,Cell (biology);Genetics;List of chemistry topics,
1605,2017,2100,2,Nobel Prize in Chemistry;Catalyst;List of chemistry topics,
1606,2017,2100,2,Nobel Prize in Chemistry;Inorganic chemistry;List of chemistry topics,
1607,2017,2100,2,Analytical chemistry;Environmental chemistry;List of chemistry topics,
1608,2018,2100,2,Protein;Peptide bond;Hydroxyl,
1609,2018,2100,2,Polypeptide;Chromatography;Plant protein,
1610,2018,2100,2,Disaccharide;Functional group;Hydroxyl,
1611,2018,2100,2,Carbohydrate;Oxygen;Fat,
1612,2018,2100,2,Carbohydrate;Fat;Insulin,
1613,2018,2100,2,Carbohydrate;Fat;Thyroxine,
1614,2018,2100,2,Fatty acid;Carboxylic acid;Hydroxyl,
1615,2018,2100,2,Organic compound;Ethanol;Hydroxyl,
1616,2018,2100,2,Functional group;Hydroxyl;Phosphotyrosine,
1617,2019,2100,2,Protein;Metabolism;Citric acid cycle,
1618,2019,2100,2,Cytoskeleton;Muscle;Plant protein,
1619,2019,2100,2,Protein folding;Translation (biology);Rough ER,
1620,2019,2100,2,Protein folding;Translation (biology);Smooth ER,
1621,2019,2025,2,Archaea;Cell nucleus;Cell (biology);Prokaryote;Dna;Bacteria;Translation (biology);Genetic code;Cytosol;Gene expression,Microfilament protein
1622,2019,2100,2,Metabolism;Adenosine triphosphate;Citric acid cycle,
1623,2019,2100,2,Carbohydrate;Fat;Citric acid cycle,
1624,2019,2026,2,Myosin;Archaea;Biology;Protein;Carbohydrate;Organism;Adenosine triphosphate;Citric acid cycle;Cell (biology);Metabolism;Dna;Dna replication;Muscle;Fat;Biochemistry,List of biology topics
1625,2019,2100,2,Protein synthesis;Translation (biology);Rough ER,
1626,2019,2100,2,Protein synthesis;Translation (biology);Smooth ER,
1627,2019,2100,2,Nitrogen;Ammonia;Amine,
1628,2019,2100,2,Nitrogen;Amine;Pyridine,
1629,2019,2100,2,Ampa receptor;Phosphorylation;Serine,
1630,2019,2100,2,Citric acid cycle;Oxidative phosphorylation;Microbe,
1631,2019,2100,2,Citric acid cycle;Oxidative phosphorylation;Redox,
1632,2019,2100,2,Citric acid cycle;Water;Microbe,
1633,2019,2100,2,Citric acid cycle;Water;Thiamin,
1634,2019,2100,2,Cytosol;Endoplasmic reticulum;Translation (biology),
1635,2019,2100,2,Cytosol;Translation (biology);Rough ER,
1636,2019,2100,2,Cytosol;Translation (biology);Smooth ER,
1637,2019,2100,2,Posttranslational modification;Signal transduction;Translation (biology),
1638,2019,2100,2,Posttranslational modification;Protein biosynthesis;Tyrosine,
1639,2020,2100,2,Electron;Electron transport chain;Redox,
1640,2020,2100,2,Protein;Phosphorylation;Transmembrane receptor,
1641,2020,2100,2,Amino acid;Hormone;Plant protein,
1642,2020,2100,2,Enzyme;Glutamate;Tyrosine 3-monooxygenase,
1643,2020,2100,2,Enzyme;Oxidation;Electron transport chain,
1644,2020,2100,2,Enzyme;Electron transport chain;Atp synthase,
1645,2020,2100,2,Enzyme;Electron transport chain;Cell membrane transport,
1646,2020,2100,2,Essential amino acid;Methionine;Cysteine,
1647,2020,2100,2,Glucose;Oxidation;Photosynthesis,
1648,2020,2100,2,Oxygen;Oxidation;Oxidative phosphorylation,
1649,2020,2100,2,Oxygen;Chloroplast;Electron transport chain,
1650,2020,2100,2,Adenosine triphosphate;Acetyl CoA;Oxidation,
1651,2020,2100,2,Adenosine triphosphate;Oxidation;Phosphorus,
1652,2020,2100,2,Adenosine triphosphate;Oxidation;Electron transport chain,
1653,2020,2100,2,Adenosine triphosphate;Mitochondrion;Atp synthase,
1654,2020,2100,2,Flavin adenine dinucleotide;Redox;Flavine,
1655,2020,2100,2,Nitrogen;Oxidation;Proton,
1656,2020,2100,2,Nitrogen;Oxidation;Ammonia,
1657,2020,2100,2,Nitrogen;Oxidation;Organic chemistry,
1658,2020,2100,2,Nitrogen;Ammonia;Amide,
1659,2020,2100,2,Ampa receptor;Insulin;Transmembrane receptor,
1660,2020,2100,2,Ampa receptor;Plasma membrane;Transmembrane receptor,
