i,birth,death,dim,cavity,death_nodes
2861,1961,2013,2,Viscus;Histology;Viscera;Lung;Heart;Muscle;Thymus;Immune system;Lymphatic system,Human anatomy
2862,1971,2011,2,Axon;Gray matter;Neuron;Cranial nerve nuclei;Cerebellum;Brain;Upper motor neuron;Medulla oblongata;Spinal cord;Brainstem,Alpha motor neurons
2863,1971,2011,2,Gray matter;Cranial nerve nuclei;Pons;Medulla oblongata;Nucleus (neuroanatomy);Spinal cord;Brainstem,Alpha motor neurons
2864,1971,2100,2,Myelin;Gray matter;Neuropil,
2865,1971,2100,2,Thalamus;Spinothalamic tract;Gray matter,
2866,1971,2100,2,Thalamus;Motor neuron;Gray matter,
2867,1971,2100,2,Spinothalamic tract;Gray matter;Metathalamus,
2868,1971,2100,2,Hippocampus;Gray matter;Septal nuclei,
2869,1971,2100,2,Gray matter;Amygdala;Septal nuclei,
2870,1971,2100,2,Gray matter;Basal ganglia;Substantia nigra,
2871,1971,2100,2,Cerebral hemisphere;Frontal lobe;Anterior horn of the lateral ventricle,
2872,1971,2100,2,White matter;Internal capsule;Striatum,
2873,1971,2100,2,White matter;Internal capsule;Corticostriate fiber,
2874,1971,2100,2,White matter;Internal capsule;Neostriatum,
2875,1971,2100,2,White matter;Internal capsule;Striate nucleus,
2876,2004,2100,2,Limbic system;Amygdala;Olfactory cortex,
2877,2004,2014,2,Thalamus;Amygdala;Stria terminalis;Limbic system;Olfactory cortex;Brain,Ventral amygdalofugal pathway
2878,2005,2100,2,Amygdala;Olfactory bulb;Corticostriate fiber,
2879,2005,2100,2,Amygdala;Olfactory bulb;Neostriatum,
2880,2005,2100,2,Amygdala;Olfactory bulb;Striate nucleus,
2881,2006,2100,2,Parietal lobe;Cerebrum;Brachium restiformis,
2882,2006,2100,2,Parietal lobe;Cerebrum;Primary fissure,
2883,2006,2100,2,Neocortex;Cerebrum;Primary fissure,
2884,2006,2100,2,Amygdala;Olfactory bulb;Mitral cell,
2885,2006,2100,2,Basal ganglia;Cerebrum;Frontal lobe,
2886,2006,2100,2,Basal ganglia;Cerebrum;Brachium restiformis,
2887,2006,2100,2,Basal ganglia;Cerebrum;Primary fissure,
2888,2008,2100,2,Neocortex;Cingulate gyrus;Forceps major,
2889,2008,2100,2,Neocortex;Cingulate gyrus;Genu of corpus callosum,
2890,2008,2100,2,Neocortex;Cingulate gyrus;Splenium of the corpus callosum,
2891,2008,2100,2,Lung;Vertebrate trachea;Viscera,
2892,2008,2100,2,Anterior cerebral artery;Cingulate gyrus;Forceps major,
2893,2008,2100,2,Anterior cerebral artery;Cingulate gyrus;Genu of corpus callosum,
2894,2008,2100,2,Anterior cerebral artery;Cingulate gyrus;Splenium of the corpus callosum,
2895,2009,2100,2,Aorta;Esophagus;Pulmonary,
2896,2009,2100,2,Aorta;Artery;Vascular system,
2897,2009,2100,2,Aorta;Artery;Pulmonary,
2898,2009,2100,2,Aorta;Ventricle (heart);Cardiac,
2899,2009,2100,2,Bone;Connective tissue;Viscus,
2900,2009,2100,2,Bone;Connective tissue;Viscera,
2901,2009,2013,2,Viscus;Connective tissue;Viscera;Nervous system;Brain;Bone;Nerve,Human anatomy
2902,2009,2013,2,Peripheral nervous system;Viscus;Zootomy;Connective tissue;Organ (anatomy);Nervous system;Brain;Bone;Nerve,Human anatomy
2903,2009,2100,2,Cerebellum;White matter;Telencephalon,
2904,2009,2100,2,Brainstem;Telencephalon;Hindbrain,
2905,2009,2100,2,Vagus nerve;Liver;Cardiac,
2906,2009,2013,2,Urinary bladder;Viscus;Histology;Viscera;Lung;Muscle;Spleen;Thymus;Liver;Immune system,Human anatomy
2907,2009,2100,2,Hippocampus;Temporal lobe;Cerebral hemisphere,
2908,2009,2010,2,Thalamus;Cerebrum;Parietal lobe;Frontal lobe;Temporal lobe;Telencephalon;Limbic system;Hippocampus;Brain;Basal ganglia,Neopallium
2909,2009,2100,2,Nucleus (neuroanatomy);Deep cerebellar nuclei;Brachium restiformis,
2910,2009,2100,2,Nucleus (neuroanatomy);Deep cerebellar nuclei;Primary fissure,
2911,2009,2100,2,Upper motor neuron;Frontal lobe;Telencephalon,
2912,2009,2100,2,Vestibular nuclei;Posterior inferior cerebellar artery;Brachium restiformis,
2913,2009,2100,2,Vestibular nuclei;Posterior inferior cerebellar artery;Primary fissure,
2914,2009,2100,2,Alveus of the hippocampus;Temporal lobe;Amygdala,
2915,2009,2100,2,Temporal lobe;Amygdala;Anterior horn of the lateral ventricle,
2916,2009,2100,2,Temporal lobe;Wernicke's area;Middle cerebral artery,
2917,2009,2100,2,Fastigial nucleus;Deep cerebellar nuclei;Brachium restiformis,
2918,2009,2100,2,Fastigial nucleus;Deep cerebellar nuclei;Primary fissure,
2919,2009,2100,2,Broca's area;Telencephalon;Gyrus,
2920,2009,2100,2,Occipital lobe;Telencephalon;Posterior cerebral artery,
2921,2009,2100,2,Occipital lobe;Posterior cerebral artery;Striate cortex,
2922,2009,2100,2,Superior cerebellar artery;Deep cerebellar nuclei;Brachium restiformis,
2923,2009,2100,2,Superior cerebellar artery;Deep cerebellar nuclei;Primary fissure,
2924,2010,2100,2,Thoracic aorta;Esophagus;Neck,
2925,2010,2100,2,Thoracic aorta;Blood;Artery,
2926,2010,2100,2,Spinal nerve;Vertebral column;Sacral ala,
2927,2010,2100,2,Spinal nerve;Vertebral column;Sacral promontory,
2928,2010,2100,2,Vagus nerve;Stomach;Pancreas,
2929,2010,2100,2,Vagus nerve;Stomach;Oesophagus,
2930,2010,2016,2,Vagus nerve;Esophagus;Organ (anatomy);Tail of pancreas;Stomach;Liver;Gall bladder,Digestive system
2931,2010,2013,2,Vertebrate trachea;Tendon;Viscus;Connective tissue;Viscera;Lung;Bone;Muscle,Human anatomy
2932,2010,2100,2,Muscle;Skin;Viscus,
2933,2010,2016,2,Tendon;Viscus;Viscera;Bone;Muscle;Skin,Digestive system
2934,2010,2100,2,Cochlea;Labyrinth (inner ear);Ossicles,
2935,2010,2013,2,Tendon;Urinary bladder;Viscus;Endocrine system;Kidney;Viscera;Bone;Muscle,Human anatomy
2936,2010,2013,2,Viscus;Connective tissue;Endocrine system;Viscera;Nervous system;Brain;Bone,Human anatomy
2937,2010,2013,2,Tendon;Viscus;Histology;Endocrine system;Viscera;Lung;Bone;Muscle;Spleen;Thymus;Liver;Immune system,Human anatomy
2938,2010,2013,2,Tendon;Viscus;Endocrine system;Viscera;Bone;Heart;Muscle,Human anatomy
2939,2010,2100,2,Ganglion;Dorsal root ganglion;Neural,
2940,2010,2100,2,Thalamus;Forebrain;Neostriatum,
2941,2010,2100,2,Thalamus;Forebrain;Striate nucleus,
2942,2010,2013,2,Vertebrate trachea;Viscus;Esophagus;Connective tissue;Endocrine system;Viscera;Pancreas;Bone;Stomach,Human anatomy
2943,2010,2018,2,Inferior vena cava;Esophagus;Organ (anatomy);Pulmonary;Cardiac;Lung;Aorta;Vertebral column,Chest
2944,2010,2100,2,Lung;Vertebral column;Zootomy,
2945,2010,2100,2,Temporal lobe;Insular cortex;Corticomedial amygdala,
2946,2010,2100,2,Claustrum;Insular cortex;Neopallium,
2947,2010,2100,2,Parahippocampal gyrus;Perirhinal cortex;Uncal cortex,
2948,2010,2100,2,Olfactory bulb;Telencephalon;Forebrain,
2949,2010,2100,2,Olfactory bulb;Forebrain;Corticostriate fiber,
2950,2010,2100,2,Olfactory bulb;Forebrain;Neostriatum,
2951,2010,2100,2,Olfactory bulb;Forebrain;Striate nucleus,
2952,2010,2100,2,Basal ganglia;Forebrain;Striatum,
2953,2010,2100,2,Stria terminalis;Corticomedial amygdala;Olfactory cortex,
2954,2010,2100,2,Cerebrum;Posterior cerebral artery;Uncal cortex,
2955,2010,2100,2,White matter;Telencephalon;Forebrain,
2956,2010,2100,2,White matter;Forebrain;Striatum,
2957,2010,2100,2,White matter;Forebrain;Corticostriate fiber,
2958,2010,2100,2,White matter;Forebrain;Neostriatum,
2959,2010,2100,2,White matter;Forebrain;Striate nucleus,
2960,2010,2100,2,Occipital lobe;Telencephalon;Neopallium,
2961,2010,2100,2,Vertebral column;Coccyx;Sacral vertebrae,
2962,2010,2100,2,Vertebral column;Coccyx;Sacral ala,
2963,2010,2100,2,Vertebral column;Coccyx;Sacral promontory,
2964,2010,2100,2,Middle cerebellar peduncle;Inferior cerebellar peduncle;Primary fissure,
2965,2011,2100,2,Interneuron;Nervous system;Alpha motor neurons,
2966,2011,2100,2,Endocrine gland;Blood;Viscera,
2967,2011,2100,2,Endocrine gland;Thymus;Viscera,
2968,2011,2013,2,Endocrine gland;Pineal body;Viscus;Connective tissue;Endocrine system;Viscera;Brain;Bone,Human anatomy
2969,2011,2100,2,Autonomic nervous system;Sympathetic nerve;Preganglionic neurons,
2970,2011,2100,2,Esophagus;Pharynx;Pulmonary,
2971,2011,2100,2,Alimentary;Tongue;Pharynx,
2972,2011,2100,2,Stomach;Small intestine;Ligament of Treitz,
2973,2011,2100,2,Stomach;Peritoneum;Tail of pancreas,
2974,2011,2016,2,Viscus;Respiratory system;Viscera;Pharynx;Muscle;Skin,Digestive system
2975,2011,2100,2,Neuron;Nucleus (neuroanatomy);Preganglionic neurons,
2976,2011,2100,2,Respiratory system;Lung;Head of rib,
2977,2011,2100,2,Temporal lobe;Amygdala;Pyriform cortex,
2978,2011,2100,2,Temporal lobe;Amygdala;Pyriform lobe,
2979,2011,2100,2,Temporal lobe;Insular cortex;Pyriform cortex,
2980,2011,2100,2,Temporal lobe;Insular cortex;Pyriform lobe,
2981,2011,2100,2,Amygdala;Olfactory bulb;Pyriform cortex,
2982,2011,2100,2,Amygdala;Olfactory bulb;Pyriform lobe,
2983,2011,2100,2,Claustrum;External capsule;Extreme capsule,
2984,2011,2100,2,Parahippocampal gyrus;Neopallium;Pyriform cortex,
2985,2011,2100,2,Parahippocampal gyrus;Neopallium;Pyriform lobe,
2986,2011,2100,2,Olfaction;Rhinencephalon;Pyriform lobe,
2987,2011,2100,2,Cerebrum;Forebrain;Diencephalon,
2988,2011,2100,2,Third ventricle;Blood brain barrier;Diencephalon,
2989,2011,2100,2,Ventral posterolateral nucleus;Metathalamus;Ventral lateral nucleus of thalamus,
2990,2011,2100,2,Metathalamus;Forebrain;Diencephalon,
2991,2011,2100,2,Metathalamus;Retina;Diencephalon,
2992,2011,2100,2,Arbor vitae (anatomy);Dentate nucleus;Emboliform nucleus,
2993,2011,2100,2,Telencephalon;Retina;Diencephalon,
2994,2011,2100,2,Tricuspid valve;Cardiac;Right atrium,
2995,2011,2100,2,Tricuspid valve;Right atrium;Vascular system,
2996,2011,2100,2,Blood brain barrier;Diencephalon;Pineal gland,
2997,2012,2100,2,Embryo;Trigeminal nerve;Rhombencephalon,
2998,2012,2100,2,Cerebellum;Telencephalon;Rhombencephalon,
2999,2012,2100,2,Interneuron;Neuron;Bipolar cells of the retina,
3000,2012,2100,2,Endocrine system;Kidney;Hormone,
3001,2012,2013,2,Urinary bladder;Viscus;Organ (anatomy);Endocrine system;Kidney;Hormone;Liver,Human anatomy
3002,2012,2013,2,Tendon;Urinary bladder;Peripheral nervous system;Autonomic nervous system;Zootomy;Viscus;Organ (anatomy);Connective tissue;Endocrine system;Kidney;Viscera;Lung;Nervous system;Brain;Bone;Muscle;Hormone,Human anatomy
3003,2012,2100,2,Hormone;Blood;Circulatory system,
3004,2012,2100,2,Hormone;Capillary;Vascular system,
3005,2012,2100,2,Pharynx;Larynx;Oesophagus,
3006,2012,2100,2,Foramen ovale (heart);Cardiac;Pulmonary vein,
3007,2012,2100,2,Frontal bone;Sphenoid bone;Lamina papyracea,
3008,2012,2100,2,Frontal bone;Ethmoid bone;Lamina papyracea,
3009,2012,2100,2,Thymus;Viscera;Stroma (animal tissue),
3010,2012,2100,2,Forebrain;Metencephalon;Rhombencephalon,
3011,2012,2017,2,Abducens nerve;Metencephalon;Hindbrain;Myelencephalon;Rhombencephalon;Facial nerve;Forebrain;Medulla oblongata;Pons,Brain stem
3012,2013,2100,2,Organ (anatomy);Human anatomy;Lung,
3013,2013,2100,2,Thorax;Human anatomy;Heart,
3014,2013,2100,2,Aorta;Esophagus;Human anatomy,
3015,2013,2100,2,Aorta;Human anatomy;Heart,
3016,2013,2100,2,Aorta;Pulmonary trunk;Cardiac,
3017,2013,2100,2,Superior mesenteric artery;Alimentary;Human anatomy,
3018,2013,2100,2,Bone;Human anatomy;Vertebral column,
3019,2013,2100,2,Endocrine gland;Hypothalamus;Pituitary gland,
3020,2013,2100,2,Immune system;Human anatomy;Artery,
3021,2013,2100,2,Immune system;Human anatomy;Blood brain barrier,
3022,2013,2100,2,Motor neuron;Upper motor neuron;Nucleus ambiguus,
3023,2013,2100,2,Motor neuron;Gland;Zootomy,
3024,2013,2100,2,Esophagus;Celiac trunk;Ligament of Treitz,
3025,2013,2100,2,Tongue;Human anatomy;Nerve,
3026,2013,2100,2,Dissection;Human anatomy;Zootomy,
3027,2013,2100,2,Human anatomy;Pulmonary alveolus;Capillary,
3028,2013,2100,2,Human anatomy;Viscera;Integumentary system,
3029,2013,2100,2,Human anatomy;Blood brain barrier;Endothelium,
3030,2013,2100,2,Blood;Heart;Pulmonary trunk,
3031,2013,2100,2,Capillary;Median eminence;Blood brain barrier,
3032,2013,2100,2,Temporal lobe;Amygdalofugal pathway;Basolateral amygdala,
3033,2013,2100,2,Temporal lobe;Amygdalofugal pathway;Anterior commissure,
3034,2013,2100,2,Amygdala;Septal nuclei;Amygdalofugal pathway,
3035,2013,2100,2,Basal ganglia;Lentiform nucleus;Paleostriatum,
3036,2013,2100,2,Orbit (anatomy);Inferior orbital fissure;Infraorbital foramen,
3037,2013,2100,2,Cribriform plate;Olfactory epithelium;Olfactory cortex,
3038,2013,2100,2,Anterior pituitary;Pituitary gland;Thyroid gland,
3039,2013,2100,2,Truncus arteriosus (embryology);Pulmonary vein;Right ventricle,
3040,2013,2100,2,Larynx;Epiglottis;Glossoepiglottic fold,
3041,2013,2100,2,Viscera;Fallopian tube;Reproductive system,
3042,2014,2100,2,Aorta;Human anatomy;Subclavian artery,
3043,2014,2100,2,Aorta;Subclavian artery;Pulmonary,
3044,2014,2100,2,Aorta;Cardiac;Myocardium,
3045,2014,2018,2,Abdomen;Vagus nerve;Esophagus;Small intestine;Organ (anatomy);Tail of pancreas;Large intestine;Human anatomy;Transverse colon;Stomach;Superior mesenteric artery;Liver;Gall bladder;Alimentary,Parasympathetic
3046,2014,2100,2,Medulla oblongata;Brainstem;Facial nucleus,
3047,2014,2100,2,Spinal cord;Internal capsule;Cerebral peduncle,
3048,2014,2100,2,Thalamus;Diencephalon;Ventral amygdalofugal pathway,
3049,2014,2100,2,Parietal lobe;Telencephalon;Temporal pole,
3050,2014,2100,2,Parietal lobe;Telencephalon;Frontal pole,
3051,2014,2100,2,Parietal lobe;Central sulcus;Temporal pole,
3052,2014,2100,2,Parietal lobe;Central sulcus;Frontal pole,
3053,2014,2100,2,Autonomic nervous system;Hypothalamus;Ventral amygdalofugal pathway,
3054,2014,2100,2,Stomach;Myocyte;Zootomy,
3055,2014,2100,2,Hypothalamus;Nucleus accumbens;Ventral amygdalofugal pathway,
3056,2014,2100,2,Neocortex;Pyriform cortex;Ventral amygdalofugal pathway,
3057,2014,2100,2,Temporal lobe;Basolateral amygdala;Ventral amygdalofugal pathway,
3058,2014,2100,2,Temporal lobe;Anterior commissure;Temporal pole,
3059,2014,2100,2,Temporal lobe;Anterior commissure;Frontal pole,
3060,2014,2100,2,Temporal lobe;Anterior commissure;Ventral amygdalofugal pathway,
3061,2014,2100,2,Amygdala;Septal nuclei;Ventral amygdalofugal pathway,
3062,2014,2100,2,Prefrontal cortex;Orbitofrontal cortex;Ventral amygdalofugal pathway,
3063,2014,2100,2,Prostate;Vagina;Viscera,
3064,2014,2100,2,Metathalamus;Posterior cerebral artery;Posterior communicating artery,
3065,2014,2100,2,Pituitary gland;Epithalamus;Pineal body,
3066,2014,2100,2,Membranous labyrinth;Endolymph;Vestibular membrane,
3067,2014,2100,2,Cardiac;Pericardium;Myocardium,
3068,2014,2100,2,Superior mesenteric vein;Splenic vein;Tail of pancreas,
3069,2015,2020,2,Cerebral aqueduct;Oculomotor nerve;Oculomotor nucleus;Posterior commissure;Superior colliculus;Medial longitudinal fasciculus;Periaqueductal gray;Tegmentum,Midbrain
3070,2015,2100,2,Spinal nerve;Vertebral column;Vertebra,
3071,2015,2100,2,Immune system;Gastrointestinal tract;Tail of pancreas,
3072,2015,2100,2,Dorsal root ganglion;Neuron;Anterolateral system,
3073,2015,2016,2,Inferior mesenteric artery;Small intestine;Esophagus;Gastrointestinal tract;Large intestine;Human anatomy;Rectum;Anus;Stomach;Superior mesenteric artery;Colon (anatomy);Mouth,Digestive system
3074,2015,2016,2,Inferior mesenteric artery;Viscus;Esophagus;Small intestine;Large intestine;Human anatomy;Rectum;Anus;Stomach;Superior mesenteric artery;Colon (anatomy),Digestive system
3075,2015,2016,2,Inferior mesenteric artery;Viscus;Esophagus;Small intestine;Large intestine;Human anatomy;Rectum;Viscera;Pharynx;Anus;Bone;Muscle;Stomach;Superior mesenteric artery;Skin;Colon (anatomy),Digestive system
3076,2015,2100,2,Salivary gland;Gastrointestinal tract;Tail of pancreas,
3077,2015,2016,2,Inferior mesenteric artery;Small intestine;Gastrointestinal tract;Large intestine;Sigmoid colon;Stomach;Superior mesenteric artery;Liver;Colon (anatomy),Digestive system
3078,2015,2016,2,Inferior mesenteric artery;Viscus;Esophagus;Small intestine;Large intestine;Human anatomy;Sigmoid colon;Stomach;Superior mesenteric artery;Liver;Colon (anatomy),Digestive system
3079,2015,2016,2,Inferior mesenteric artery;Viscus;Esophagus;Small intestine;Large intestine;Human anatomy;Viscera;Pharynx;Sigmoid colon;Bone;Muscle;Stomach;Superior mesenteric artery;Skin;Liver;Colon (anatomy),Digestive system
3080,2015,2100,2,Liver;Gastrointestinal tract;Vascular system,
3081,2015,2016,2,Vermiform appendix;Cecum;Small intestine;Large intestine;Volvulus;Ileum;Colon (anatomy),Digestive system
3082,2015,2100,2,Colon (anatomy);Spleen;Splenic vein,
3083,2015,2016,2,Inferior mesenteric artery;Small intestine;Large intestine;Sigmoid colon;Volvulus;Superior mesenteric artery;Colon (anatomy),Digestive system
3084,2015,2100,2,Colon (anatomy);Vermiform appendix;Viscus,
3085,2015,2100,2,Colon (anatomy);Mesentery;Viscera,
3086,2015,2100,2,Colon (anatomy);Superior mesenteric vein;Inferior mesenteric vein,
3087,2015,2100,2,Colon (anatomy);Superior mesenteric vein;Splenic vein,
3088,2015,2100,2,Peritoneum;Ligament;Hepatic,
3089,2015,2100,2,Hypothalamus;Arcuate nucleus;Hypophyseal portal system,
3090,2015,2100,2,Red nucleus;Climbing fiber;Primary fissure,
3091,2015,2100,2,Blood;Superior mesenteric vein;Inferior mesenteric vein,
3092,2015,2100,2,Thoracic vertebrae;Vertebral column;Head of rib,
3093,2015,2100,2,Cerebrum;Diencephalon;Prosencephalon,
3094,2015,2100,2,Ligament;Viscera;Hepatic,
3095,2015,2100,2,Tectum;Superior colliculus;Inferior colliculus,
3096,2015,2100,2,Vagina;Viscera;Uterus,
3097,2015,2100,2,Telencephalon;Hindbrain;Prosencephalon,
3098,2015,2017,2,Sacroiliac joint;Coccyx;Sacrum;Pelvis;Vertebral column;Sacral vertebrae,Hip bone
3099,2015,2017,2,Sacroiliac joint;Sacrum;Sacral ala;Pelvis;Vertebral column;Coccyx,Hip bone
3100,2015,2017,2,Sacroiliac joint;Sacrum;Pelvis;Sacral promontory;Vertebral column;Coccyx,Hip bone
3101,2015,2100,2,Viscera;Vulva;Lymph,
3102,2016,2100,2,Cranial nerve nuclei;Nucleus ambiguus;Pyramidal tract,
3103,2016,2100,2,Medulla oblongata;Muscle;Pyramidal tract,
3104,2016,2100,2,Corticospinal tract;Interneuron;Pyramidal tract,
3105,2016,2100,2,Corticospinal tract;Internal capsule;Mesencephalon,
3106,2016,2100,2,Embryo;Digestive system;Vascular system,
3107,2016,2100,2,Bone;Cartilage;Zootomy,
3108,2016,2100,2,Cuneate nucleus;Thalamus;Dorsal column,
3109,2016,2100,2,Axon;White matter;Pyramidal tract,
3110,2016,2100,2,Medial lemniscus;Thalamus;Mesencephalon,
3111,2016,2100,2,Brainstem;Motor neuron;Innervate,
3112,2016,2100,2,Brainstem;Tegmentum;Mesencephalon,
3113,2016,2100,2,Vagus nerve;Nucleus ambiguus;Pyramidal tract,
3114,2016,2100,2,Tendon;Muscle;Fascia,
3115,2016,2100,2,Muscle;Skin;Leg (anatomy),
3116,2016,2100,2,Muscle;Lower motor neuron;Pyramidal tract,
3117,2016,2100,2,Muscle;Cartilage;Head of rib,
3118,2016,2100,2,Dendrite;Brachium restiformis;Stellate cell,
3119,2016,2100,2,Dendrite;Stellate cell;Primary fissure,
3120,2016,2100,2,Spinal cord;Motor neuron;Mononeuropathy multiplex,
3121,2016,2100,2,Spinal cord;Dorsal column;Internal capsule,
3122,2016,2100,2,Thalamus;Spinothalamic tract;Mesencephalon,
3123,2016,2100,2,Thalamus;Nucleus (neuroanatomy);Nucleus solitarius,
3124,2016,2100,2,Thalamus;Basal ganglia;Mesencephalon,
3125,2016,2100,2,Thalamus;Third ventricle;Mesencephalon,
3126,2016,2100,2,Parietal lobe;Proprioception;Dorsal column,
3127,2016,2100,2,Skin;Ligament;Fascia,
3128,2016,2100,2,Skin;Ligament;Leg (anatomy),
3129,2016,2100,2,Human skull;Foramen magnum;Tonsil of cerebellum,
3130,2016,2100,2,Esophagus;Digestive system;Mediastinum,
3131,2016,2100,2,Mouth;Human anatomy;Digestive system,
3132,2016,2100,2,Tongue;Pharynx;Digestive system,
3133,2016,2100,2,Tongue;Glossopharyngeal nerve;Digestive system,
3134,2016,2100,2,Salivary gland;Saliva;Digestive system,
3135,2016,2100,2,Salivary gland;Digestive system;Exocrine gland,
3136,2016,2100,2,Pancreas;Hepatic;Hepatic flexure,
3137,2016,2100,2,Liver;Digestive system;Exocrine gland,
3138,2016,2100,2,Liver;Digestive system;Vascular system,
3139,2016,2100,2,Liver;Greater omentum;Omental bursa,
3140,2016,2100,2,Pharynx;Digestive system;Vascular system,
3141,2016,2100,2,Duodenum;Hepatic;Hepatic flexure,
3142,2016,2100,2,Ileum;Colon (anatomy);Stoma (medicine),
3143,2016,2100,2,Gall bladder;Germ layer;Digestive system,
3144,2016,2100,2,Spleen;Digestive system;Splenic artery,
3145,2016,2100,2,Spleen;Splenic vein;Portal vein,
3146,2016,2100,2,Spleen;Portal vein;Hepatic,
3147,2016,2100,2,Connective tissue;Ligament;Fascia,
3148,2016,2100,2,Connective tissue;Ligament;Cutaneous,
3149,2016,2100,2,Hypothalamus;Nucleus (neuroanatomy);Paraventricular nucleus,
3150,2016,2100,2,Hippocampus;Limbic system;Paraventricular nucleus,
3151,2016,2100,2,Neuron;Arcuate nucleus;Paraventricular nucleus,
3152,2016,2100,2,Neural tube;Telencephalon;Mesencephalon,
3153,2016,2100,2,Red nucleus;Periaqueductal gray;Mesencephalon,
3154,2016,2100,2,Lung;Rib;Head of rib,
3155,2016,2100,2,Blood;Cartilage;Viscus,
3156,2016,2100,2,Blood;Cartilage;Viscera,
3157,2016,2100,2,Pyramidal cell;Stellate cell;Primary fissure,
3158,2016,2100,2,Basal ganglia;Substantia nigra;Brachium of the superior colliculus,
3159,2016,2100,2,Vein;Portal vein;Vascular system,
3160,2016,2100,2,Lymphatic system;Digestive system;Vascular system,
3161,2016,2100,2,Tegmentum;Superior colliculus;Quadrigeminal plate,
3162,2016,2100,2,White matter;Dorsal column;Internal capsule,
3163,2016,2100,2,Metathalamus;Epithalamus;Habenula,
3164,2016,2100,2,Ear;Cartilage;Auditory Ossicles,
3165,2016,2100,2,Cartilage;Hyaline cartilage;Pulmonary,
3166,2016,2100,2,Cartilage;Viscera;Organelle,
3167,2016,2100,2,Cartilage;Organelle;Zootomy,
3168,2016,2100,2,Subclavian artery;Rib;Pulmonary,
3169,2016,2100,2,Axial skeleton;Rib;Pulmonary,
3170,2016,2100,2,Epithelium;Cutaneous;Epidermis (skin),
3171,2016,2019,2,Scala tympani;Cochlea;Hair cells;Cochlear duct;Perilymph;Scala vestibuli;Basilar membrane,Internal ear
3172,2016,2100,2,Superior colliculus;Corpora quadrigemina;Quadrigeminal plate,
3173,2016,2020,2,Quadrigeminal plate;Superior colliculus;Brainstem;Tectum;Inferior colliculus;Tegmentum,Midbrain
3174,2016,2100,2,Uterus;Ovary;Parturition,
3175,2016,2100,2,Digestive system;Mediastinum;Oesophagus,
3176,2016,2100,2,Portal vein;Hepatic veins;Hepatic,
3177,2017,2100,2,Organ (anatomy);Lung;Lobule,
3178,2017,2100,2,Fourth ventricle;Facial colliculus;Brain stem,
3179,2017,2100,2,Corticospinal tract;Lower motor neuron;Brain stem,
3180,2017,2100,2,Corticospinal tract;Brain stem;Mesencephalon,
3181,2017,2100,2,Bone;Transverse process;Vertebral column,
3182,2017,2100,2,Cuneate nucleus;Thalamus;Posterior column-medial lemniscus pathway,
3183,2017,2100,2,Brainstem;Spinal cord;Gamma motoneurons,
3184,2017,2100,2,Brainstem;Innervate;Gamma motoneurons,
3185,2017,2100,2,Superior olivary nucleus;Lateral lemniscus;Trapezoid body,
3186,2017,2100,2,Muscle;Skin;Sclerotome,
3187,2017,2100,2,Muscle;Lower motor neuron;Gamma motoneurons,
3188,2017,2100,2,Muscle;Cartilage;Pectoral girdle,
3189,2017,2100,2,Muscle;Cartilage;Sclerotome,
3190,2017,2100,2,Brain;Neural tube;Brain stem,
3191,2017,2100,2,Brain;Area postrema;Brain stem,
3192,2017,2100,2,Process (anatomy);Transverse process;Articulation (anatomy),
3193,2017,2100,2,Endocrine system;Heart;Squamous,
3194,2017,2100,2,Kidney;Renal artery;Vascular system,
3195,2017,2100,2,Spinal cord;Human skull;Transverse process,
3196,2017,2100,2,Spinal cord;Connective tissue;Sclerotome,
3197,2017,2100,2,Spinal cord;Neural tube;Posterior column-medial lemniscus pathway,
3198,2017,2100,2,Spinal cord;Internal capsule;Posterior column-medial lemniscus pathway,
3199,2017,2100,2,Spinal cord;Occipital bone;Sclerotome,
3200,2017,2100,2,Thalamus;Dorsal column;Lissauer's tract,
3201,2017,2100,2,Thalamus;Dorsal column;Dorsolateral fasciculus,
3202,2017,2100,2,Thalamus;Dorsal column;Tract of Lissauer,
3203,2017,2100,2,Thalamus;Anterolateral system;Lissauer's tract,
3204,2017,2100,2,Parietal lobe;Proprioception;Posterior column-medial lemniscus pathway,
3205,2017,2100,2,Proprioception;Muscle spindle;Gamma motoneurons,
3206,2017,2100,2,Salivary gland;Gastrointestinal tract;Squamous,
3207,2017,2100,2,Spleen;Hilum (anatomy);Hepatic,
3208,2017,2100,2,Connective tissue;Blood;Squamous,
3209,2017,2100,2,Connective tissue;Epithelium;Sclerotome,
3210,2017,2100,2,Connective tissue;Muscle tissue;Squamous,
3211,2017,2100,2,Hypothalamus;Hypophyseal portal system;Infundibular nucleus,
3212,2017,2100,2,Gray matter;Brain stem;Olivary body,
3213,2017,2100,2,Neural tube;Neuroectoderm;Neural groove,
3214,2017,2100,2,Notochord;Cartilage;Sclerotome,
3215,2017,2100,2,Notochord;Vertebral column;Sclerotome,
3216,2017,2100,2,Red nucleus;Periaqueductal gray;Brain stem,
3217,2017,2018,2,Vertebrate trachea;Viscus;Esophagus;Pulmonary;Respiratory system;Pharynx;Larynx;Lung;Bronchi,Bronchus
3218,2017,2100,2,Pulmonary alveolus;Blood;Squamous,
3219,2017,2100,2,Lung;Foetus;Zootomy,
3220,2017,2100,2,Blood;Heart;Left pulmonary artery,
3221,2017,2100,2,Blood;Heart;Main pulmonary artery,
3222,2017,2100,2,Blood;Epidermis (skin);Squamous,
